mp_rgb_img,left_hand_skel_data,right_hand_skel_data,nuitrack_rgb_image,nuitrack_skel_data
,1703220272.7534223,1703220271.8014522,,1703220277.974756
,1703220272.7975125,1703220271.8014655,,1703220278.017417
,1703220272.7975316,1703220271.8494394,,1703220278.0174267
,1703220272.8414192,1703220271.8608115,,1703220278.0763762
,1703220272.8933282,1703220271.9014635,,1703220278.107647
,1703220272.9334893,1703220271.94541,,1703220278.1494312
,1703220272.9814243,1703220271.9894984,,1703220278.1934533
,1703220273.029488,1703220271.9895077,,1703220278.193468
,1703220273.0295072,1703220272.0334399,,1703220278.241469
,1703220273.073462,1703220272.05349,,1703220278.2455213
,1703220273.0943975,1703220272.1014626,,1703220278.3089383
,1703220273.1374388,1703220272.1454113,,1703220278.3494205
,1703220273.1814256,1703220272.1934102,,1703220278.3934531
,1703220273.2254412,1703220272.237456,,1703220278.4375114
,1703220273.2694883,1703220272.2374694,,1703220278.4375231
,1703220273.2694948,1703220272.2814276,,1703220278.48146
,1703220273.3134143,1703220272.2934449,,1703220278.4814787
,1703220273.3249753,1703220272.3374274,,1703220278.541359
,1703220273.3654566,1703220272.38142,,1703220278.5464094
,1703220273.4094186,1703220272.429517,,1703220278.5894215
,1703220273.453425,1703220272.4295342,,1703220278.6334357
,1703220273.4974759,1703220272.4734492,,1703220278.677411
,1703220273.4975162,1703220272.4845192,,1703220278.7254422
,1703220273.541495,1703220272.527122,,1703220278.725453
,1703220273.5555413,1703220272.5694492,,1703220278.7735178
,1703220273.5974622,1703220272.613428,,1703220278.8094468
,1703220273.6454406,1703220272.657457,,1703220278.8534355
,1703220273.689457,1703220272.705439,,1703220278.8974535
,1703220273.7334704,1703220272.7054505,,1703220278.94546
,1703220273.733493,1703220272.7494187,,1703220278.9454758
,1703220273.7774365,1703220272.761245,,1703220278.989428
,1703220273.7934947,1703220272.801449,,1703220278.989446
,1703220273.8414614,1703220272.8454058,,1703220279.042545
,1703220273.8854334,1703220272.8934207,,1703220279.0749364
,1703220273.933454,1703220272.9414227,,1703220279.121436
,1703220273.9334657,1703220272.989436,,1703220279.1654453
,1703220273.977419,1703220273.033425,,1703220279.2094517
,1703220273.992945,1703220273.0334368,,1703220279.2534287
,1703220274.0334485,1703220273.0774162,,1703220279.253437
,1703220274.081433,1703220273.0943894,,1703220279.2974138
,1703220274.1254518,1703220273.1374443,,1703220279.309729
,1703220274.1734657,1703220273.1814165,,1703220279.3534136
,1703220274.1734679,1703220273.225446,,1703220279.3974428
,1703220274.2174194,1703220273.269498,,1703220279.441476
,1703220274.2278643,1703220273.2695007,,1703220279.4414902
,1703220274.273465,1703220273.3134217,,1703220279.4854167
,1703220274.3174338,1703220273.3262148,,1703220279.4854238
,1703220274.361437,1703220273.369469,,1703220279.5439792
,1703220274.3614492,1703220273.4134078,,1703220279.577626
,1703220274.4054966,1703220273.4574182,,1703220279.6214461
,1703220274.427682,1703220273.5014503,,1703220279.6214583
,1703220274.469478,1703220273.5014615,,1703220279.6772559
,1703220274.513486,1703220273.5454364,,1703220279.681144
,1703220274.5574408,1703220273.5555677,,1703220279.7441475
,1703220274.601447,1703220273.5974522,,1703220279.7854404
,1703220274.6014566,1703220273.6454475,,1703220279.7854474
,1703220274.6454372,1703220273.6894488,,1703220279.8439054
,1703220274.662733,1703220273.7334774,,1703220279.876505
,1703220274.7054307,1703220273.7334898,,1703220279.917407
,1703220274.749437,1703220273.7774277,,1703220279.9614413
,1703220274.7974536,1703220273.7934847,,1703220279.961449
,1703220274.7974684,1703220273.8414516,,1703220280.0111523
,1703220274.845482,1703220273.8854277,,1703220280.043232
,1703220274.860762,1703220273.9294577,,1703220280.1097393
,1703220274.9014575,1703220273.9294767,,1703220280.1574323
,1703220274.9454293,1703220273.9734564,,1703220280.2014453
,1703220274.989435,1703220273.9929447,,1703220280.201456
,1703220275.0334635,1703220274.033438,,1703220280.2454364
,1703220275.0334725,1703220274.0814366,,1703220280.2752445
,1703220275.0774128,1703220274.129464,,1703220280.3174186
,1703220275.0957134,1703220274.1294768,,1703220280.3174279
,1703220275.1374514,1703220274.1734557,,1703220280.3768008
,1703220275.1814525,1703220274.1938121,,1703220280.3805454
,1703220275.225474,1703220274.2414217,,1703220280.421426
,1703220275.2694578,1703220274.285438,,1703220280.46542
,1703220275.2694693,1703220274.3294647,,1703220280.5094564
,1703220275.3134198,1703220274.329473,,1703220280.5534296
,1703220275.329936,1703220274.37348,,1703220280.5534363
,1703220275.373548,1703220274.3957825,,1703220280.5974443
,1703220275.417422,1703220274.4374337,,1703220280.6139994
,1703220275.461453,1703220274.4814281,,1703220280.677234
,1703220275.5054731,1703220274.5294576,,1703220280.7174225
,1703220275.5054853,1703220274.529475,,1703220280.7174308
,1703220275.5494149,1703220274.5734513,,1703220280.7654502
,1703220275.5569942,1703220274.5947018,,1703220280.8092692
,1703220275.601467,1703220274.6414504,,1703220280.853447
,1703220275.645414,1703220274.6854534,,1703220280.8534582
,1703220275.689425,1703220274.7294698,,1703220280.8974411
,1703220275.7334456,1703220274.7294862,,1703220280.913533
,1703220275.7334604,1703220274.7734184,,1703220280.961445
,1703220275.7774282,1703220274.7951567,,1703220281.005491
,1703220275.7966166,1703220274.8374584,,1703220281.0494206
,1703220275.837446,1703220274.8814268,,1703220281.0494304
,1703220275.8854117,1703220274.9254532,,1703220281.0934496
,1703220275.9294195,1703220274.9694724,,1703220281.1454158
,1703220275.9294322,1703220274.9694853,,1703220281.1854215
,1703220275.9734373,1703220275.0134273,,1703220281.185429
,1703220275.9952967,1703220275.0287097,,1703220281.245107
,1703220276.0414655,1703220275.0694587,,1703220281.2626686
,1703220276.089448,1703220275.1134176,,1703220281.3054912
,1703220276.1374676,1703220275.1574528,,1703220281.3494315
,1703220276.1374953,1703220275.2014656,,1703220281.3494418
,1703220276.1854353,1703220275.2014759,,1703220281.393455
,1703220276.1951692,1703220275.2494273,,1703220281.4146366
,1703220276.2374675,1703220275.263003,,1703220281.4614222
,1703220276.2854137,1703220275.3054674,,1703220281.5095103
,1703220276.3294332,1703220275.3494215,,1703220281.5780509
,1703220276.3294487,1703220275.393448,,1703220281.6214104
,1703220276.373471,1703220275.4374943,,1703220281.6214197
,1703220276.3958972,1703220275.437507,,1703220281.665441
,1703220276.4414465,1703220275.4814196,,1703220281.6830955
,1703220276.4854178,1703220275.4962122,,1703220281.7254198
,1703220276.529424,1703220275.5374718,,1703220281.769504
,1703220276.5294366,1703220275.5814288,,1703220281.8134563
,1703220276.5735106,1703220275.6254287,,1703220281.8574226
,1703220276.5963178,1703220275.6694615,,1703220281.857432
,1703220276.6374881,1703220275.6694696,,1703220281.9015281
,1703220276.685418,1703220275.7134318,,1703220281.9170423
,1703220276.733922,1703220275.7310364,,1703220281.9614484
,1703220276.733936,1703220275.7735095,,1703220282.0094585
,1703220276.7774463,1703220275.8174102,,1703220282.0534227
,1703220276.7908392,1703220275.8614576,,1703220282.053435
,1703220276.8334389,1703220275.9054892,,1703220282.0974226
,1703220276.8814323,1703220275.9055057,,1703220282.1173854
,1703220276.929437,1703220275.9494247,,1703220282.1574125
,1703220276.9294496,1703220275.9622562,,1703220282.2014496
,1703220276.973493,1703220276.0054984,,1703220282.2454562
,1703220276.9972298,1703220276.0494065,,1703220282.2894208
,1703220277.0375042,1703220276.093419,,1703220282.2894297
,1703220277.0814226,1703220276.137465,,1703220282.3334339
,1703220277.1254368,1703220276.1374872,,1703220282.3493423
,1703220277.1254466,1703220276.1854253,,1703220282.3894272
,1703220277.1695046,1703220276.1951592,,1703220282.4335532
,1703220277.1951015,1703220276.2374685,,1703220282.4774754
,1703220277.237444,1703220276.2814088,,1703220282.5214183
,1703220277.28142,1703220276.325452,,1703220282.5214498
,1703220277.32543,1703220276.3734477,,1703220282.5694404
,1703220277.3694668,1703220276.3734531,,1703220282.5826623
,1703220277.3694868,1703220276.4174309,,1703220282.6254325
,1703220277.4134479,1703220276.4292455,,1703220282.6734564
,1703220277.413456,1703220276.4694479,,1703220282.7174242
,1703220277.457435,1703220276.5134192,,1703220282.717448
,1703220277.4633424,1703220276.5614405,,1703220282.7654145
,1703220277.5054722,1703220276.609437,,1703220282.7816017
,1703220277.5494246,1703220276.6094484,,1703220282.8254266
,1703220277.5934515,1703220276.6534433,,1703220282.8734636
,1703220277.637484,1703220276.6626024,,1703220282.9174652
,1703220277.6374958,1703220276.7094567,,1703220282.9174705
,1703220277.6814206,1703220276.7574441,,1703220282.9654284
,1703220277.6970067,1703220276.8014646,,1703220282.9825509
,1703220277.7374322,1703220276.8014805,,1703220283.025418
,1703220277.7817078,1703220276.8454285,,1703220283.0694206
,1703220277.8255022,1703220276.8631258,,1703220283.1134522
,1703220277.8255186,1703220276.9055192,,1703220283.1574378
,1703220277.8694565,1703220276.949421,,1703220283.1574538
,1703220277.8976717,1703220276.9934793,,1703220283.2014399
,1703220277.9414895,1703220277.0374875,,1703220283.218433
,1703220277.985424,1703220277.0375006,,1703220283.2654564
,1703220278.0294447,1703220277.0814161,,1703220283.3160205
,1703220278.0786948,1703220277.0934846,,1703220283.3845963
,1703220278.0787053,1703220277.1374323,,1703220283.4830568
,1703220278.121444,1703220277.1854494,,1703220283.525435
,1703220278.1314175,1703220277.2294478,,1703220283.5254393
,1703220278.173477,1703220277.2294617,,1703220283.5694516
,1703220278.2214284,1703220277.273485,,1703220283.5860577
,1703220278.2654514,1703220277.2973366,,1703220283.6294184
,1703220278.265466,1703220277.337439,,1703220283.6734564
,1703220278.311388,1703220277.3814197,,1703220283.717421
,1703220278.330427,1703220277.4298482,,1703220283.7614162
,1703220278.3734796,1703220277.4734735,,1703220283.7614257
,1703220278.4214172,1703220277.5174122,,1703220283.805466
,1703220278.469527,1703220277.5614345,,1703220283.8182693
,1703220278.4695332,1703220277.605561,,1703220283.861442
,1703220278.5174532,1703220277.6055858,,1703220283.905507
,1703220278.532137,1703220277.649426,,1703220283.949415
,1703220278.5774505,1703220277.663935,,1703220284.0141103
,1703220278.625455,1703220277.7054803,,1703220284.057432
,1703220278.6695266,1703220277.749415,,1703220284.101419
,1703220278.6695356,1703220277.7934382,,1703220284.1454668
,1703220278.714169,1703220277.8414433,,1703220284.1894183
,1703220278.729665,1703220277.8414488,,1703220284.1894517
,1703220278.7735176,1703220277.8854542,,1703220284.2334268
,1703220278.817428,1703220277.8976653,,1703220284.233436
,1703220278.8654575,1703220277.9454157,,1703220284.2809904
,1703220278.909524,1703220277.9934359,,1703220284.3152802
,1703220278.9095383,1703220278.0374572,,1703220284.3574188
,1703220278.9574473,1703220278.037469,,1703220284.3574276
,1703220278.965945,1703220278.0814214,,1703220284.4190898
,1703220279.009452,1703220278.0978189,,1703220284.4523373
,1703220279.0574305,1703220278.1414688,,1703220284.515742
,1703220279.1054857,1703220278.1854258,,1703220284.5574172
,1703220279.1055076,1703220278.229449,,1703220284.6014597
,1703220279.1494198,1703220278.273485,,1703220284.645456
,1703220279.1641808,1703220278.2735028,,1703220284.6894345
,1703220279.2054796,1703220278.3174207,,1703220284.6894438
,1703220279.2494133,1703220278.330458,,1703220284.7334583
,1703220279.2934272,1703220278.373471,,1703220284.7845542
,1703220279.3374734,1703220278.421429,,1703220284.8254495
,1703220279.3374894,1703220278.4694736,,1703220284.8694453
,1703220279.3814232,1703220278.4694903,,1703220284.913493
,1703220279.3992217,1703220278.517466,,1703220284.9574294
,1703220279.441516,1703220278.5324376,,1703220285.013199
,1703220279.4854186,1703220278.5774488,,1703220285.057428
,1703220279.5294707,1703220278.625463,,1703220285.05744
,1703220279.5294838,1703220278.6695163,,1703220285.113201
,1703220279.573483,1703220278.6695461,,1703220285.1188364
,1703220279.595615,1703220278.7141733,,1703220285.1614146
,1703220279.6374633,1703220278.7296584,,1703220285.2054222
,1703220279.6814084,1703220278.7735322,,1703220285.24942
,1703220279.7254293,1703220278.8214161,,1703220285.293425
,1703220279.7695062,1703220278.869468,,1703220285.2934318
,1703220279.7695224,1703220278.869486,,1703220285.3414688
,1703220279.8134403,1703220278.9174302,,1703220285.3501117
,1703220279.8312511,1703220278.9327955,,1703220285.3934107
,1703220279.873475,1703220278.9774332,,1703220285.4414558
,1703220279.9214246,1703220279.0214229,,1703220285.4854581
,1703220279.9694943,1703220279.0654511,,1703220285.5294406
,1703220279.9695096,1703220279.065461,,1703220285.5735106
,1703220280.017438,1703220279.1094422,,1703220285.5735264
,1703220280.0307405,1703220279.131366,,1703220285.6174595
,1703220280.0774136,1703220279.173464,,1703220285.6198988
,1703220280.1214392,1703220279.2214398,,1703220285.661416
,1703220280.1654568,1703220279.2654376,,1703220285.709444
,1703220280.1654894,1703220279.3095255,,1703220285.7534342
,1703220280.209504,1703220279.3095467,,1703220285.7534482
,1703220280.2319312,1703220279.3534255,,1703220285.801449
,1703220280.2734723,1703220279.3658664,,1703220285.8188884
,1703220280.321413,1703220279.409472,,1703220285.9163702
,1703220280.36543,1703220279.4534159,,1703220285.9574761
,1703220280.4094734,1703220279.49746,,1703220286.0152013
,1703220280.4094956,1703220279.4974766,,1703220286.0574193
,1703220280.4574182,1703220279.541561,,1703220286.1014574
,1703220280.465432,1703220279.5636563,,1703220286.1014714
,1703220280.5141826,1703220279.6054718,,1703220286.1454828
,1703220280.561439,1703220279.6494114,,1703220286.1543422
,1703220280.561452,1703220279.6974356,,1703220286.1974273
,1703220280.6054761,1703220279.741482,,1703220286.2414477
,1703220280.6327794,1703220279.7414973,,1703220286.2854257
,1703220280.6734939,1703220279.7854364,,1703220286.3294258
,1703220280.72141,1703220279.7994123,,1703220286.3294406
,1703220280.7654402,1703220279.8414721,,1703220286.373497
,1703220280.765453,1703220279.885421,,1703220286.3870862
,1703220280.813416,1703220279.929435,,1703220286.4294162
,1703220280.8316228,1703220279.9734597,,1703220286.4734495
,1703220280.8785133,1703220279.9734817,,1703220286.5174592
,1703220280.925427,1703220280.017431,,1703220286.561435
,1703220280.969454,1703220280.0307286,,1703220286.605451
,1703220280.9694695,1703220280.0774224,,1703220286.6054637
,1703220281.0134356,1703220280.1214342,,1703220286.6494648
,1703220281.0283167,1703220280.1654422,,1703220286.6536424
,1703220281.0695121,1703220280.1654608,,1703220286.7164154
,1703220281.113427,1703220280.2095501,,1703220286.7614279
,1703220281.1574306,1703220280.2319229,,1703220286.7614396
,1703220281.201469,1703220280.2734597,,1703220286.8163605
,1703220281.201499,1703220280.3214226,,1703220286.820695
,1703220281.245425,1703220280.3658495,,1703220286.8847463
,1703220281.267183,1703220280.4094734,,1703220286.9254174
,1703220281.3135564,1703220280.4095137,,1703220286.925429
,1703220281.3574247,1703220280.4574282,,1703220286.9734492
,1703220281.4054463,1703220280.4654293,,1703220287.016455
,1703220281.4054859,1703220280.5094714,,1703220287.0574212
,1703220281.4534154,1703220280.5534327,,1703220287.1014543
,1703220281.467064,1703220280.597451,,1703220287.101467
,1703220281.5095546,1703220280.6415093,,1703220287.1502213
,1703220281.5534482,1703220280.6415257,,1703220287.154514
,1703220281.5974422,1703220280.6894197,,1703220287.197416
,1703220281.6414497,1703220280.6998086,,1703220287.2498558
,1703220281.6414654,1703220280.741496,,1703220287.2934208
,1703220281.6860344,1703220280.7894297,,1703220287.3374102
,1703220281.6987793,1703220280.8334858,,1703220287.381517
,1703220281.741444,1703220280.8335419,,1703220287.3815205
,1703220281.7854362,1703220280.8783374,,1703220287.4254131
,1703220281.829444,1703220280.8985164,,1703220287.425421
,1703220281.8734896,1703220280.9414911,,1703220287.4694276
,1703220281.8735044,1703220280.9894297,,1703220287.485972
,1703220281.9214187,1703220281.0334368,,1703220287.533431
,1703220281.926912,1703220281.0334518,,1703220287.5814385
,1703220281.969437,1703220281.0774944,,1703220287.6254137
,1703220282.0134315,1703220281.099923,,1703220287.6694136
,1703220282.0574064,1703220281.1415095,,1703220287.6694283
,1703220282.10147,1703220281.1854138,,1703220287.7190065
,1703220282.1014888,1703220281.229449,,1703220287.7530339
,1703220282.149451,1703220281.2734556,,1703220287.7934377
,1703220282.1657786,1703220281.273469,,1703220287.7934465
,1703220282.2134511,1703220281.3214335,,1703220287.8374608
,1703220282.2614446,1703220281.3316205,,1703220287.8846798
,1703220282.3054519,1703220281.3734708,,1703220287.9254363
,1703220282.3054674,1703220281.4214256,,1703220287.9734707
,1703220282.3534155,1703220281.4654062,,1703220288.0174541
,1703220282.359611,1703220281.5095222,,1703220288.0614188
,1703220282.4014745,1703220281.5095508,,1703220288.0614316
,1703220282.4454632,1703220281.5534363,,1703220288.0614393
,1703220282.4894104,1703220281.5665555,,1703220288.1522381
,1703220282.533444,1703220281.6094966,,1703220288.184396
,1703220282.533455,1703220281.653425,,1703220288.225423
,1703220282.5774748,1703220281.6974397,,1703220288.225434
,1703220282.5907369,1703220281.7414546,,1703220288.287103
,1703220282.633428,1703220281.7414682,,1703220288.2909222
,1703220282.6774542,1703220281.7854254,,1703220288.3334332
,1703220282.7214088,1703220281.8006375,,1703220288.3873668
,1703220282.7694714,1703220281.8414707,,1703220288.4294164
,1703220282.7694814,1703220281.8854227,,1703220288.4294267
,1703220282.813462,1703220281.9295745,,1703220288.4871888
,1703220282.8332858,1703220281.9295866,,1703220288.5185637
,1703220282.873463,1703220281.9774876,,1703220288.5614207
,1703220282.917432,1703220281.999273,,1703220288.609502
,1703220282.9654355,1703220282.0454993,,1703220288.609511
,1703220283.009478,1703220282.0894184,,1703220288.6534762
,1703220283.0094879,1703220282.133435,,1703220288.6566088
,1703220283.0534146,1703220282.1774685,,1703220288.71738
,1703220283.066712,1703220282.1775126,,1703220288.7614331
,1703220283.1134853,1703220282.2214298,,1703220288.7614703
,1703220283.1614382,1703220282.2341566,,1703220288.8183901
,1703220283.205474,1703220282.2775197,,1703220288.822249
,1703220283.2055233,1703220282.3214214,,1703220288.8654943
,1703220283.249453,1703220282.3654463,,1703220288.9191704
,1703220283.2692075,1703220282.36546,,1703220288.9614384
,1703220283.3094528,1703220282.4134996,,1703220288.9614513
,1703220283.3534338,1703220282.4334044,,1703220289.0207553
,1703220283.4014547,1703220282.473465,,1703220289.0246868
,1703220283.401467,1703220282.5174165,,1703220289.065424
,1703220283.4454548,1703220282.5614307,,1703220289.1099901
,1703220283.4781034,1703220282.5614426,,1703220289.1546009
,1703220283.525422,1703220282.6094608,,1703220289.2014391
,1703220283.5694413,1703220282.6325486,,1703220289.201466
,1703220283.6134574,1703220282.6734645,,1703220289.2494705
,1703220283.6134727,1703220282.7174158,,1703220289.2859356
,1703220283.6574085,1703220282.7614405,,1703220289.3294308
,1703220283.6682374,1703220282.8054807,,1703220289.3774452
,1703220283.7094297,1703220282.8054996,,1703220289.3774583
,1703220283.7534251,1703220282.8494525,,1703220289.421426
,1703220283.8014297,1703220282.8679647,,1703220289.4855494
,1703220283.8014407,1703220282.9095106,,1703220289.5294259
,1703220283.8455036,1703220282.9574142,,1703220289.5294356
,1703220283.8687766,1703220283.0014496,,1703220289.5774474
,1703220283.909428,1703220283.001462,,1703220289.589867
,1703220283.9534235,1703220283.0454738,,1703220289.6374085
,1703220283.9974291,1703220283.0667222,,1703220289.6854749
,1703220284.0414596,1703220283.1094568,,1703220289.7294128
,1703220284.0414727,1703220283.157428,,1703220289.7294235
,1703220284.0894206,1703220283.201446,,1703220289.7734861
,1703220284.1009722,1703220283.249441,,1703220289.789718
,1703220284.1414394,1703220283.249451,,1703220289.854761
,1703220284.1854155,1703220283.2934368,,1703220289.8974333
,1703220284.2294395,1703220283.3018005,,1703220289.8974433
,1703220284.2734554,1703220283.3455112,,1703220289.9414713
,1703220284.2734704,1703220283.3894148,,1703220289.9867625
,1703220284.3174407,1703220283.4334533,,1703220290.029433
,1703220284.3340878,1703220283.4774456,,1703220290.0294452
,1703220284.3774438,1703220283.5214186,,1703220290.089303
,1703220284.4214156,1703220283.5214283,,1703220290.093382
,1703220284.465437,1703220283.5694516,,1703220290.1374505
,1703220284.5094948,1703220283.5756383,,1703220290.1854408
,1703220284.5095115,1703220283.6174357,,1703220290.2334194
,1703220284.5534823,1703220283.661425,,1703220290.277438
,1703220284.5741267,1703220283.7054832,,1703220290.277449
,1703220284.6214972,1703220283.705533,,1703220290.3214407
,1703220284.6654418,1703220283.7494385,,1703220290.3252513
,1703220284.7094476,1703220283.7688317,,1703220290.3888028
,1703220284.7535365,1703220283.8094435,,1703220290.4294724
,1703220284.7535975,1703220283.8534427,,1703220290.4734192
,1703220284.7974446,1703220283.8974526,,1703220290.4734285
,1703220284.8165634,1703220283.9414575,,1703220290.5189884
,1703220284.857437,1703220283.94147,,1703220290.523025
,1703220284.9014196,1703220283.9854324,,1703220290.6533763
,1703220284.9454556,1703220284.0011742,,1703220290.6974473
,1703220284.945499,1703220284.0454545,,1703220290.6974585
,1703220284.9894457,1703220284.0894477,,1703220290.7414434
,1703220285.0022674,1703220284.1374376,,1703220290.7887986
,1703220285.0454535,1703220284.137448,,1703220290.8294213
,1703220285.0894282,1703220284.1854231,,1703220290.8734355
,1703220285.1334507,1703220284.2009535,,1703220290.917483
,1703220285.1774786,1703220284.2414463,,1703220290.9174948
,1703220285.225418,1703220284.2854297,,1703220290.9654467
,1703220285.2694519,1703220284.329456,,1703220290.988381
,1703220285.2694657,1703220284.3734734,,1703220291.029419
,1703220285.313452,1703220284.3734887,,1703220291.0774949
,1703220285.3676417,1703220284.4174252,,1703220291.1214702
,1703220285.4094648,1703220284.4357216,,1703220291.121484
,1703220285.4534209,1703220284.481439,,1703220291.1869755
,1703220285.5014353,1703220284.5254297,,1703220291.1921656
,1703220285.5454688,1703220284.56945,,1703220291.2555084
,1703220285.54549,1703220284.613495,,1703220291.2974284
,1703220285.5934305,1703220284.6574297,,1703220291.3414686
,1703220285.6038253,1703220284.6574647,,1703220291.3414779
,1703220285.6454887,1703220284.7014263,,1703220291.3894386
,1703220285.6894238,1703220284.7172003,,1703220291.3920255
,1703220285.7374468,1703220284.761446,,1703220291.433438
,1703220285.7374623,1703220284.805547,,1703220291.4880056
,1703220285.785483,1703220284.8494718,,1703220291.5294423
,1703220285.8035264,1703220284.8494823,,1703220291.5294557
,1703220285.8494456,1703220284.8974178,,1703220291.5883014
,1703220285.8934262,1703220284.9095821,,1703220291.6225216
,1703220285.9414506,1703220284.9534402,,1703220291.6654332
,1703220285.9414637,1703220284.9974372,,1703220291.6654432
,1703220285.9854677,1703220285.0414863,,1703220291.722654
,1703220286.0021603,1703220285.0415072,,1703220291.7562687
,1703220286.0454953,1703220285.0894368,,1703220291.8014412
,1703220286.0894263,1703220285.1018984,,1703220291.8014495
,1703220286.1334336,1703220285.1494606,,1703220291.8540602
,1703220286.177456,1703220285.1494734,,1703220291.858347
,1703220286.1774678,1703220285.1974387,,1703220291.9014206
,1703220286.2214186,1703220285.2016566,,1703220291.9536843
,1703220286.2371774,1703220285.249429,,1703220291.9974203
,1703220286.2774427,1703220285.2934177,,1703220292.041419
,1703220286.3214447,1703220285.3414752,,1703220292.0894897
,1703220286.3654397,1703220285.3855932,,1703220292.0895016
,1703220286.3654559,1703220285.4294348,,1703220292.1374424
,1703220286.4095113,1703220285.473508,,1703220292.1896086
,1703220286.4367583,1703220285.4735556,,1703220292.2334719
,1703220286.477426,1703220285.5214157,,1703220292.2334855
,1703220286.5214412,1703220285.5343854,,1703220292.2774181
,1703220286.5654235,1703220285.5774477,,1703220292.292775
,1703220286.6094906,1703220285.6254103,,1703220292.3334148
,1703220286.609521,1703220285.673498,,1703220292.3774354
,1703220286.653518,1703220285.6735141,,1703220292.4562476
,1703220286.67082,1703220285.7214212,,1703220292.4974265
,1703220286.7174165,1703220285.7350695,,1703220292.541437
,1703220286.7614293,1703220285.7815104,,1703220292.5414479
,1703220286.8061442,1703220285.825424,,1703220292.590392
,1703220286.8061552,1703220285.8694355,,1703220292.594499
,1703220286.8494675,1703220285.9135456,,1703220292.6374352
,1703220286.8681662,1703220285.9135697,,1703220292.681444
,1703220286.9094687,1703220285.9574642,,1703220292.7264094
,1703220286.953455,1703220285.9701397,,1703220292.7734172
,1703220286.9974456,1703220286.0174248,,1703220292.8174562
,1703220287.0454862,1703220286.0654292,,1703220292.8614244
,1703220287.0455058,1703220286.109439,,1703220292.86143
,1703220287.0894141,1703220286.1094508,,1703220292.9054723
,1703220287.103054,1703220286.1534197,,1703220292.9236784
,1703220287.145469,1703220286.1695657,,1703220292.9654512
,1703220287.189412,1703220286.213496,,1703220292.9654655
,1703220287.2334316,1703220286.2574213,,1703220293.0244486
,1703220287.277465,1703220286.3014493,,1703220293.058436
,1703220287.2774842,1703220286.3454988,,1703220293.1014452
,1703220287.3214238,1703220286.3455138,,1703220293.1014597
,1703220287.3369565,1703220286.3894281,,1703220293.1616492
,1703220287.3815045,1703220286.403531,,1703220293.224009
,1703220287.429408,1703220286.4454706,,1703220293.2654133
,1703220287.4774158,1703220286.489418,,1703220293.3134754
,1703220287.4774256,1703220286.5334315,,1703220293.3134918
,1703220287.5214543,1703220286.5774481,,1703220293.3574662
,1703220287.535909,1703220286.5774648,,1703220293.366986
,1703220287.5774717,1703220286.6214142,,1703220293.4621148
,1703220287.6214094,1703220286.6398218,,1703220293.5054364
,1703220287.6654449,1703220286.6814666,,1703220293.5054495
,1703220287.7094638,1703220286.725419,,1703220293.5578837
,1703220287.7094798,1703220286.7694418,,1703220293.5622857
,1703220287.7534304,1703220286.769461,,1703220293.6054232
,1703220287.77025,1703220286.8135002,,1703220293.6494393
,1703220287.8174684,1703220286.8365366,,1703220293.6934469
,1703220287.8614352,1703220286.881479,,1703220293.7374394
,1703220287.9094477,1703220286.9254308,,1703220293.7374501
,1703220287.90946,1703220286.9694371,,1703220293.7814486
,1703220287.957422,1703220287.0174303,,1703220293.8238482
,1703220287.9707067,1703220287.0174408,,1703220293.8654406
,1703220288.0134723,1703220287.061419,,1703220293.865454
,1703220288.0574136,1703220287.069264,,1703220293.9231603
,1703220288.1014426,1703220287.1094763,,1703220293.9605641
,1703220288.1454494,1703220287.1574426,,1703220294.0014257
,1703220288.145465,1703220287.2054315,,1703220294.0014355
,1703220288.1894252,1703220287.2054427,,1703220294.049449
,1703220288.2040274,1703220287.2534232,,1703220294.093156
,1703220288.2495034,1703220287.269101,,1703220294.1374295
,1703220288.2974167,1703220287.309452,,1703220294.1374416
,1703220288.341425,1703220287.3574376,,1703220294.1952286
,1703220288.3414354,1703220287.4014316,,1703220294.201188
,1703220288.385452,1703220287.4014425,,1703220294.2414234
,1703220288.4051564,1703220287.44942,,1703220294.2952466
,1703220288.4454691,1703220287.46353,,1703220294.3414114
,1703220288.4894097,1703220287.5054274,,1703220294.3855
,1703220288.5374427,1703220287.549422,,1703220294.4294474
,1703220288.5854332,1703220287.5934331,,1703220294.429458
,1703220288.5854461,1703220287.6374304,,1703220294.4734716
,1703220288.6334453,1703220287.6374424,,1703220294.4925768
,1703220288.6380403,1703220287.685456,,1703220294.5334294
,1703220288.6814687,1703220287.703515,,1703220294.5814497
,1703220288.7254128,1703220287.749501,,1703220294.5814602
,1703220288.7694204,1703220287.793442,,1703220294.6268997
,1703220288.8135543,1703220287.8374424,,1703220294.6606183
,1703220288.813564,1703220287.8374548,,1703220294.7014177
,1703220288.8574378,1703220287.8854225,,1703220294.701429
,1703220288.8725433,1703220287.903973,,1703220294.7604702
,1703220288.9174528,1703220287.945483,,1703220294.7642412
,1703220288.961439,1703220287.9934254,,1703220294.8261416
,1703220289.0054333,1703220288.0414474,,1703220294.8694255
,1703220289.005444,1703220288.0414622,,1703220294.8694355
,1703220289.0494447,1703220288.085557,,1703220294.913503
,1703220289.0718958,1703220288.1042106,,1703220294.9599466
,1703220289.1134284,1703220288.1454494,,1703220295.005442
,1703220289.16143,1703220288.1894314,,1703220295.0054524
,1703220289.205412,1703220288.2334526,,1703220295.0494633
,1703220289.2495193,1703220288.277432,,1703220295.0640197
